station,sample,split,timestamp,value,hasrain,text
USW00012842,39,input,2022-12-10 18:53:00,24.4,False,"The following events were reported: Funnel Cloud, Heavy Rain, Thunderstorm Wind, Tornado. These occurred near station USW00012842, approximately 21.0617 km away, between 2022-12-15 11:25:00 and 2022-12-15 17:05:00.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 525000.0 and crop damage of 0.0. Episode Narrative: A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. Event Narrative: NWS survey determined that an EF-1 tornado touched down in western|Pinellas County near Pasadena and moved east-northeast for nearly|2 miles causing minor to moderate damage to at least 5 homes and|2 other buildings, mostly with roofs partially peeled or trees|downed onto them. Most of the damage was observed near 9th Ave|from just west of Tyrone Blvd and 53rd St. 2 minor injuries were|reported near St. Vincent`s Episcopal Church. Trained spotter saw a funnel cloud that lasted about 5 minutes. Street flooding in the area of East Fowler and 30th Street. Delayed report. Metal roof of a barn torn off. Pieces of siding removed from several homes. Numerous trees down and snapped. Limb of an oak tree fell on and damaged a car. 16000 block of Copeland Farms road in Odessa. Several homes in Lutz community received damage to pool cages and fences. Some shingles were peeled off roofs. Radar data and damage patterns suggest this was caused by a strong wind gust rather than a tornado. Time estimated from radar."
USW00012842,39,input,2022-12-10 19:53:00,25.0,False,"The following events were reported: Funnel Cloud, Heavy Rain, Thunderstorm Wind, Tornado. These occurred near station USW00012842, approximately 21.0617 km away, between 2022-12-15 11:25:00 and 2022-12-15 17:05:00.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 525000.0 and crop damage of 0.0. Episode Narrative: A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. Event Narrative: NWS survey determined that an EF-1 tornado touched down in western|Pinellas County near Pasadena and moved east-northeast for nearly|2 miles causing minor to moderate damage to at least 5 homes and|2 other buildings, mostly with roofs partially peeled or trees|downed onto them. Most of the damage was observed near 9th Ave|from just west of Tyrone Blvd and 53rd St. 2 minor injuries were|reported near St. Vincent`s Episcopal Church. Trained spotter saw a funnel cloud that lasted about 5 minutes. Street flooding in the area of East Fowler and 30th Street. Delayed report. Metal roof of a barn torn off. Pieces of siding removed from several homes. Numerous trees down and snapped. Limb of an oak tree fell on and damaged a car. 16000 block of Copeland Farms road in Odessa. Several homes in Lutz community received damage to pool cages and fences. Some shingles were peeled off roofs. Radar data and damage patterns suggest this was caused by a strong wind gust rather than a tornado. Time estimated from radar."
USW00012842,39,input,2022-12-10 20:53:00,24.4,False,"The following events were reported: Funnel Cloud, Heavy Rain, Thunderstorm Wind, Tornado. These occurred near station USW00012842, approximately 21.0617 km away, between 2022-12-15 11:25:00 and 2022-12-15 17:05:00.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 525000.0 and crop damage of 0.0. Episode Narrative: A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. Event Narrative: NWS survey determined that an EF-1 tornado touched down in western|Pinellas County near Pasadena and moved east-northeast for nearly|2 miles causing minor to moderate damage to at least 5 homes and|2 other buildings, mostly with roofs partially peeled or trees|downed onto them. Most of the damage was observed near 9th Ave|from just west of Tyrone Blvd and 53rd St. 2 minor injuries were|reported near St. Vincent`s Episcopal Church. Trained spotter saw a funnel cloud that lasted about 5 minutes. Street flooding in the area of East Fowler and 30th Street. Delayed report. Metal roof of a barn torn off. Pieces of siding removed from several homes. Numerous trees down and snapped. Limb of an oak tree fell on and damaged a car. 16000 block of Copeland Farms road in Odessa. Several homes in Lutz community received damage to pool cages and fences. Some shingles were peeled off roofs. Radar data and damage patterns suggest this was caused by a strong wind gust rather than a tornado. Time estimated from radar."
USW00012842,39,input,2022-12-10 21:53:00,23.9,False,"The following events were reported: Funnel Cloud, Heavy Rain, Thunderstorm Wind, Tornado. These occurred near station USW00012842, approximately 21.0617 km away, between 2022-12-15 11:25:00 and 2022-12-15 17:05:00.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 525000.0 and crop damage of 0.0. Episode Narrative: A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. Event Narrative: NWS survey determined that an EF-1 tornado touched down in western|Pinellas County near Pasadena and moved east-northeast for nearly|2 miles causing minor to moderate damage to at least 5 homes and|2 other buildings, mostly with roofs partially peeled or trees|downed onto them. Most of the damage was observed near 9th Ave|from just west of Tyrone Blvd and 53rd St. 2 minor injuries were|reported near St. Vincent`s Episcopal Church. Trained spotter saw a funnel cloud that lasted about 5 minutes. Street flooding in the area of East Fowler and 30th Street. Delayed report. Metal roof of a barn torn off. Pieces of siding removed from several homes. Numerous trees down and snapped. Limb of an oak tree fell on and damaged a car. 16000 block of Copeland Farms road in Odessa. Several homes in Lutz community received damage to pool cages and fences. Some shingles were peeled off roofs. Radar data and damage patterns suggest this was caused by a strong wind gust rather than a tornado. Time estimated from radar."
USW00012842,39,input,2022-12-10 22:53:00,22.8,False,"The following events were reported: Funnel Cloud, Heavy Rain, Thunderstorm Wind, Tornado. These occurred near station USW00012842, approximately 21.0617 km away, between 2022-12-15 11:25:00 and 2022-12-15 17:05:00.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 525000.0 and crop damage of 0.0. Episode Narrative: A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. Event Narrative: NWS survey determined that an EF-1 tornado touched down in western|Pinellas County near Pasadena and moved east-northeast for nearly|2 miles causing minor to moderate damage to at least 5 homes and|2 other buildings, mostly with roofs partially peeled or trees|downed onto them. Most of the damage was observed near 9th Ave|from just west of Tyrone Blvd and 53rd St. 2 minor injuries were|reported near St. Vincent`s Episcopal Church. Trained spotter saw a funnel cloud that lasted about 5 minutes. Street flooding in the area of East Fowler and 30th Street. Delayed report. Metal roof of a barn torn off. Pieces of siding removed from several homes. Numerous trees down and snapped. Limb of an oak tree fell on and damaged a car. 16000 block of Copeland Farms road in Odessa. Several homes in Lutz community received damage to pool cages and fences. Some shingles were peeled off roofs. Radar data and damage patterns suggest this was caused by a strong wind gust rather than a tornado. Time estimated from radar."
USW00012842,39,input,2022-12-10 23:53:00,21.7,False,"The following events were reported: Funnel Cloud, Heavy Rain, Thunderstorm Wind, Tornado. These occurred near station USW00012842, approximately 21.0617 km away, between 2022-12-15 11:25:00 and 2022-12-15 17:05:00.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 525000.0 and crop damage of 0.0. Episode Narrative: A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. Event Narrative: NWS survey determined that an EF-1 tornado touched down in western|Pinellas County near Pasadena and moved east-northeast for nearly|2 miles causing minor to moderate damage to at least 5 homes and|2 other buildings, mostly with roofs partially peeled or trees|downed onto them. Most of the damage was observed near 9th Ave|from just west of Tyrone Blvd and 53rd St. 2 minor injuries were|reported near St. Vincent`s Episcopal Church. Trained spotter saw a funnel cloud that lasted about 5 minutes. Street flooding in the area of East Fowler and 30th Street. Delayed report. Metal roof of a barn torn off. Pieces of siding removed from several homes. Numerous trees down and snapped. Limb of an oak tree fell on and damaged a car. 16000 block of Copeland Farms road in Odessa. Several homes in Lutz community received damage to pool cages and fences. Some shingles were peeled off roofs. Radar data and damage patterns suggest this was caused by a strong wind gust rather than a tornado. Time estimated from radar."
USW00012842,39,input,2022-12-11 00:53:00,21.1,False,"The following events were reported: Funnel Cloud, Heavy Rain, Thunderstorm Wind, Tornado. These occurred near station USW00012842, approximately 21.0617 km away, between 2022-12-15 11:25:00 and 2022-12-15 17:05:00.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 525000.0 and crop damage of 0.0. Episode Narrative: A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. Event Narrative: NWS survey determined that an EF-1 tornado touched down in western|Pinellas County near Pasadena and moved east-northeast for nearly|2 miles causing minor to moderate damage to at least 5 homes and|2 other buildings, mostly with roofs partially peeled or trees|downed onto them. Most of the damage was observed near 9th Ave|from just west of Tyrone Blvd and 53rd St. 2 minor injuries were|reported near St. Vincent`s Episcopal Church. Trained spotter saw a funnel cloud that lasted about 5 minutes. Street flooding in the area of East Fowler and 30th Street. Delayed report. Metal roof of a barn torn off. Pieces of siding removed from several homes. Numerous trees down and snapped. Limb of an oak tree fell on and damaged a car. 16000 block of Copeland Farms road in Odessa. Several homes in Lutz community received damage to pool cages and fences. Some shingles were peeled off roofs. Radar data and damage patterns suggest this was caused by a strong wind gust rather than a tornado. Time estimated from radar."
USW00012842,39,input,2022-12-11 01:53:00,20.0,False,"The following events were reported: Funnel Cloud, Heavy Rain, Thunderstorm Wind, Tornado. These occurred near station USW00012842, approximately 21.0617 km away, between 2022-12-15 11:25:00 and 2022-12-15 17:05:00.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 525000.0 and crop damage of 0.0. Episode Narrative: A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. Event Narrative: NWS survey determined that an EF-1 tornado touched down in western|Pinellas County near Pasadena and moved east-northeast for nearly|2 miles causing minor to moderate damage to at least 5 homes and|2 other buildings, mostly with roofs partially peeled or trees|downed onto them. Most of the damage was observed near 9th Ave|from just west of Tyrone Blvd and 53rd St. 2 minor injuries were|reported near St. Vincent`s Episcopal Church. Trained spotter saw a funnel cloud that lasted about 5 minutes. Street flooding in the area of East Fowler and 30th Street. Delayed report. Metal roof of a barn torn off. Pieces of siding removed from several homes. Numerous trees down and snapped. Limb of an oak tree fell on and damaged a car. 16000 block of Copeland Farms road in Odessa. Several homes in Lutz community received damage to pool cages and fences. Some shingles were peeled off roofs. Radar data and damage patterns suggest this was caused by a strong wind gust rather than a tornado. Time estimated from radar."
USW00012842,39,input,2022-12-11 02:53:00,20.0,False,"The following events were reported: Funnel Cloud, Heavy Rain, Thunderstorm Wind, Tornado. These occurred near station USW00012842, approximately 21.0617 km away, between 2022-12-15 11:25:00 and 2022-12-15 17:05:00.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 525000.0 and crop damage of 0.0. Episode Narrative: A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. Event Narrative: NWS survey determined that an EF-1 tornado touched down in western|Pinellas County near Pasadena and moved east-northeast for nearly|2 miles causing minor to moderate damage to at least 5 homes and|2 other buildings, mostly with roofs partially peeled or trees|downed onto them. Most of the damage was observed near 9th Ave|from just west of Tyrone Blvd and 53rd St. 2 minor injuries were|reported near St. Vincent`s Episcopal Church. Trained spotter saw a funnel cloud that lasted about 5 minutes. Street flooding in the area of East Fowler and 30th Street. Delayed report. Metal roof of a barn torn off. Pieces of siding removed from several homes. Numerous trees down and snapped. Limb of an oak tree fell on and damaged a car. 16000 block of Copeland Farms road in Odessa. Several homes in Lutz community received damage to pool cages and fences. Some shingles were peeled off roofs. Radar data and damage patterns suggest this was caused by a strong wind gust rather than a tornado. Time estimated from radar."
USW00012842,39,input,2022-12-11 03:53:00,20.0,False,"The following events were reported: Funnel Cloud, Heavy Rain, Thunderstorm Wind, Tornado. These occurred near station USW00012842, approximately 21.0617 km away, between 2022-12-15 11:25:00 and 2022-12-15 17:05:00.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 525000.0 and crop damage of 0.0. Episode Narrative: A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. Event Narrative: NWS survey determined that an EF-1 tornado touched down in western|Pinellas County near Pasadena and moved east-northeast for nearly|2 miles causing minor to moderate damage to at least 5 homes and|2 other buildings, mostly with roofs partially peeled or trees|downed onto them. Most of the damage was observed near 9th Ave|from just west of Tyrone Blvd and 53rd St. 2 minor injuries were|reported near St. Vincent`s Episcopal Church. Trained spotter saw a funnel cloud that lasted about 5 minutes. Street flooding in the area of East Fowler and 30th Street. Delayed report. Metal roof of a barn torn off. Pieces of siding removed from several homes. Numerous trees down and snapped. Limb of an oak tree fell on and damaged a car. 16000 block of Copeland Farms road in Odessa. Several homes in Lutz community received damage to pool cages and fences. Some shingles were peeled off roofs. Radar data and damage patterns suggest this was caused by a strong wind gust rather than a tornado. Time estimated from radar."
USW00012842,39,input,2022-12-11 04:53:00,19.4,False,"The following events were reported: Funnel Cloud, Heavy Rain, Thunderstorm Wind, Tornado. These occurred near station USW00012842, approximately 21.0617 km away, between 2022-12-15 11:25:00 and 2022-12-15 17:05:00.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 525000.0 and crop damage of 0.0. Episode Narrative: A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. Event Narrative: NWS survey determined that an EF-1 tornado touched down in western|Pinellas County near Pasadena and moved east-northeast for nearly|2 miles causing minor to moderate damage to at least 5 homes and|2 other buildings, mostly with roofs partially peeled or trees|downed onto them. Most of the damage was observed near 9th Ave|from just west of Tyrone Blvd and 53rd St. 2 minor injuries were|reported near St. Vincent`s Episcopal Church. Trained spotter saw a funnel cloud that lasted about 5 minutes. Street flooding in the area of East Fowler and 30th Street. Delayed report. Metal roof of a barn torn off. Pieces of siding removed from several homes. Numerous trees down and snapped. Limb of an oak tree fell on and damaged a car. 16000 block of Copeland Farms road in Odessa. Several homes in Lutz community received damage to pool cages and fences. Some shingles were peeled off roofs. Radar data and damage patterns suggest this was caused by a strong wind gust rather than a tornado. Time estimated from radar."
USW00012842,39,input,2022-12-11 05:53:00,19.4,False,"The following events were reported: Funnel Cloud, Heavy Rain, Thunderstorm Wind, Tornado. These occurred near station USW00012842, approximately 21.0617 km away, between 2022-12-15 11:25:00 and 2022-12-15 17:05:00.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 525000.0 and crop damage of 0.0. Episode Narrative: A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. Event Narrative: NWS survey determined that an EF-1 tornado touched down in western|Pinellas County near Pasadena and moved east-northeast for nearly|2 miles causing minor to moderate damage to at least 5 homes and|2 other buildings, mostly with roofs partially peeled or trees|downed onto them. Most of the damage was observed near 9th Ave|from just west of Tyrone Blvd and 53rd St. 2 minor injuries were|reported near St. Vincent`s Episcopal Church. Trained spotter saw a funnel cloud that lasted about 5 minutes. Street flooding in the area of East Fowler and 30th Street. Delayed report. Metal roof of a barn torn off. Pieces of siding removed from several homes. Numerous trees down and snapped. Limb of an oak tree fell on and damaged a car. 16000 block of Copeland Farms road in Odessa. Several homes in Lutz community received damage to pool cages and fences. Some shingles were peeled off roofs. Radar data and damage patterns suggest this was caused by a strong wind gust rather than a tornado. Time estimated from radar."
USW00012842,39,input,2022-12-11 06:53:00,19.4,False,"The following events were reported: Funnel Cloud, Heavy Rain, Thunderstorm Wind, Tornado. These occurred near station USW00012842, approximately 21.0617 km away, between 2022-12-15 11:25:00 and 2022-12-15 17:05:00.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 525000.0 and crop damage of 0.0. Episode Narrative: A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. Event Narrative: NWS survey determined that an EF-1 tornado touched down in western|Pinellas County near Pasadena and moved east-northeast for nearly|2 miles causing minor to moderate damage to at least 5 homes and|2 other buildings, mostly with roofs partially peeled or trees|downed onto them. Most of the damage was observed near 9th Ave|from just west of Tyrone Blvd and 53rd St. 2 minor injuries were|reported near St. Vincent`s Episcopal Church. Trained spotter saw a funnel cloud that lasted about 5 minutes. Street flooding in the area of East Fowler and 30th Street. Delayed report. Metal roof of a barn torn off. Pieces of siding removed from several homes. Numerous trees down and snapped. Limb of an oak tree fell on and damaged a car. 16000 block of Copeland Farms road in Odessa. Several homes in Lutz community received damage to pool cages and fences. Some shingles were peeled off roofs. Radar data and damage patterns suggest this was caused by a strong wind gust rather than a tornado. Time estimated from radar."
USW00012842,39,input,2022-12-11 07:53:00,19.4,False,"The following events were reported: Funnel Cloud, Heavy Rain, Thunderstorm Wind, Tornado. These occurred near station USW00012842, approximately 21.0617 km away, between 2022-12-15 11:25:00 and 2022-12-15 17:05:00.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 525000.0 and crop damage of 0.0. Episode Narrative: A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. Event Narrative: NWS survey determined that an EF-1 tornado touched down in western|Pinellas County near Pasadena and moved east-northeast for nearly|2 miles causing minor to moderate damage to at least 5 homes and|2 other buildings, mostly with roofs partially peeled or trees|downed onto them. Most of the damage was observed near 9th Ave|from just west of Tyrone Blvd and 53rd St. 2 minor injuries were|reported near St. Vincent`s Episcopal Church. Trained spotter saw a funnel cloud that lasted about 5 minutes. Street flooding in the area of East Fowler and 30th Street. Delayed report. Metal roof of a barn torn off. Pieces of siding removed from several homes. Numerous trees down and snapped. Limb of an oak tree fell on and damaged a car. 16000 block of Copeland Farms road in Odessa. Several homes in Lutz community received damage to pool cages and fences. Some shingles were peeled off roofs. Radar data and damage patterns suggest this was caused by a strong wind gust rather than a tornado. Time estimated from radar."
USW00012842,39,input,2022-12-11 08:53:00,19.4,False,"The following events were reported: Funnel Cloud, Heavy Rain, Thunderstorm Wind, Tornado. These occurred near station USW00012842, approximately 21.0617 km away, between 2022-12-15 11:25:00 and 2022-12-15 17:05:00.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 525000.0 and crop damage of 0.0. Episode Narrative: A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. Event Narrative: NWS survey determined that an EF-1 tornado touched down in western|Pinellas County near Pasadena and moved east-northeast for nearly|2 miles causing minor to moderate damage to at least 5 homes and|2 other buildings, mostly with roofs partially peeled or trees|downed onto them. Most of the damage was observed near 9th Ave|from just west of Tyrone Blvd and 53rd St. 2 minor injuries were|reported near St. Vincent`s Episcopal Church. Trained spotter saw a funnel cloud that lasted about 5 minutes. Street flooding in the area of East Fowler and 30th Street. Delayed report. Metal roof of a barn torn off. Pieces of siding removed from several homes. Numerous trees down and snapped. Limb of an oak tree fell on and damaged a car. 16000 block of Copeland Farms road in Odessa. Several homes in Lutz community received damage to pool cages and fences. Some shingles were peeled off roofs. Radar data and damage patterns suggest this was caused by a strong wind gust rather than a tornado. Time estimated from radar."
USW00012842,39,input,2022-12-11 09:53:00,18.9,False,"The following events were reported: Funnel Cloud, Heavy Rain, Thunderstorm Wind, Tornado. These occurred near station USW00012842, approximately 21.0617 km away, between 2022-12-15 11:25:00 and 2022-12-15 17:05:00.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 525000.0 and crop damage of 0.0. Episode Narrative: A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. Event Narrative: NWS survey determined that an EF-1 tornado touched down in western|Pinellas County near Pasadena and moved east-northeast for nearly|2 miles causing minor to moderate damage to at least 5 homes and|2 other buildings, mostly with roofs partially peeled or trees|downed onto them. Most of the damage was observed near 9th Ave|from just west of Tyrone Blvd and 53rd St. 2 minor injuries were|reported near St. Vincent`s Episcopal Church. Trained spotter saw a funnel cloud that lasted about 5 minutes. Street flooding in the area of East Fowler and 30th Street. Delayed report. Metal roof of a barn torn off. Pieces of siding removed from several homes. Numerous trees down and snapped. Limb of an oak tree fell on and damaged a car. 16000 block of Copeland Farms road in Odessa. Several homes in Lutz community received damage to pool cages and fences. Some shingles were peeled off roofs. Radar data and damage patterns suggest this was caused by a strong wind gust rather than a tornado. Time estimated from radar."
USW00012842,39,input,2022-12-11 10:53:00,18.3,False,"The following events were reported: Funnel Cloud, Heavy Rain, Thunderstorm Wind, Tornado. These occurred near station USW00012842, approximately 21.0617 km away, between 2022-12-15 11:25:00 and 2022-12-15 17:05:00.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 525000.0 and crop damage of 0.0. Episode Narrative: A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. Event Narrative: NWS survey determined that an EF-1 tornado touched down in western|Pinellas County near Pasadena and moved east-northeast for nearly|2 miles causing minor to moderate damage to at least 5 homes and|2 other buildings, mostly with roofs partially peeled or trees|downed onto them. Most of the damage was observed near 9th Ave|from just west of Tyrone Blvd and 53rd St. 2 minor injuries were|reported near St. Vincent`s Episcopal Church. Trained spotter saw a funnel cloud that lasted about 5 minutes. Street flooding in the area of East Fowler and 30th Street. Delayed report. Metal roof of a barn torn off. Pieces of siding removed from several homes. Numerous trees down and snapped. Limb of an oak tree fell on and damaged a car. 16000 block of Copeland Farms road in Odessa. Several homes in Lutz community received damage to pool cages and fences. Some shingles were peeled off roofs. Radar data and damage patterns suggest this was caused by a strong wind gust rather than a tornado. Time estimated from radar."
USW00012842,39,input,2022-12-11 11:53:00,17.8,False,"The following events were reported: Funnel Cloud, Heavy Rain, Thunderstorm Wind, Tornado. These occurred near station USW00012842, approximately 21.0617 km away, between 2022-12-15 11:25:00 and 2022-12-15 17:05:00.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 525000.0 and crop damage of 0.0. Episode Narrative: A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. Event Narrative: NWS survey determined that an EF-1 tornado touched down in western|Pinellas County near Pasadena and moved east-northeast for nearly|2 miles causing minor to moderate damage to at least 5 homes and|2 other buildings, mostly with roofs partially peeled or trees|downed onto them. Most of the damage was observed near 9th Ave|from just west of Tyrone Blvd and 53rd St. 2 minor injuries were|reported near St. Vincent`s Episcopal Church. Trained spotter saw a funnel cloud that lasted about 5 minutes. Street flooding in the area of East Fowler and 30th Street. Delayed report. Metal roof of a barn torn off. Pieces of siding removed from several homes. Numerous trees down and snapped. Limb of an oak tree fell on and damaged a car. 16000 block of Copeland Farms road in Odessa. Several homes in Lutz community received damage to pool cages and fences. Some shingles were peeled off roofs. Radar data and damage patterns suggest this was caused by a strong wind gust rather than a tornado. Time estimated from radar."
USW00012842,39,input,2022-12-11 12:53:00,17.8,False,"The following events were reported: Funnel Cloud, Heavy Rain, Thunderstorm Wind, Tornado. These occurred near station USW00012842, approximately 21.0617 km away, between 2022-12-15 11:25:00 and 2022-12-15 17:05:00.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 525000.0 and crop damage of 0.0. Episode Narrative: A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. Event Narrative: NWS survey determined that an EF-1 tornado touched down in western|Pinellas County near Pasadena and moved east-northeast for nearly|2 miles causing minor to moderate damage to at least 5 homes and|2 other buildings, mostly with roofs partially peeled or trees|downed onto them. Most of the damage was observed near 9th Ave|from just west of Tyrone Blvd and 53rd St. 2 minor injuries were|reported near St. Vincent`s Episcopal Church. Trained spotter saw a funnel cloud that lasted about 5 minutes. Street flooding in the area of East Fowler and 30th Street. Delayed report. Metal roof of a barn torn off. Pieces of siding removed from several homes. Numerous trees down and snapped. Limb of an oak tree fell on and damaged a car. 16000 block of Copeland Farms road in Odessa. Several homes in Lutz community received damage to pool cages and fences. Some shingles were peeled off roofs. Radar data and damage patterns suggest this was caused by a strong wind gust rather than a tornado. Time estimated from radar."
USW00012842,39,input,2022-12-11 13:53:00,18.3,False,"The following events were reported: Funnel Cloud, Heavy Rain, Thunderstorm Wind, Tornado. These occurred near station USW00012842, approximately 21.0617 km away, between 2022-12-15 11:25:00 and 2022-12-15 17:05:00.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 525000.0 and crop damage of 0.0. Episode Narrative: A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. Event Narrative: NWS survey determined that an EF-1 tornado touched down in western|Pinellas County near Pasadena and moved east-northeast for nearly|2 miles causing minor to moderate damage to at least 5 homes and|2 other buildings, mostly with roofs partially peeled or trees|downed onto them. Most of the damage was observed near 9th Ave|from just west of Tyrone Blvd and 53rd St. 2 minor injuries were|reported near St. Vincent`s Episcopal Church. Trained spotter saw a funnel cloud that lasted about 5 minutes. Street flooding in the area of East Fowler and 30th Street. Delayed report. Metal roof of a barn torn off. Pieces of siding removed from several homes. Numerous trees down and snapped. Limb of an oak tree fell on and damaged a car. 16000 block of Copeland Farms road in Odessa. Several homes in Lutz community received damage to pool cages and fences. Some shingles were peeled off roofs. Radar data and damage patterns suggest this was caused by a strong wind gust rather than a tornado. Time estimated from radar."
USW00012842,39,input,2022-12-11 14:53:00,18.9,False,"The following events were reported: Funnel Cloud, Heavy Rain, Thunderstorm Wind, Tornado. These occurred near station USW00012842, approximately 21.0617 km away, between 2022-12-15 11:25:00 and 2022-12-15 17:05:00.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 525000.0 and crop damage of 0.0. Episode Narrative: A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. A squall line ahead of a strong cold front produced damaging winds and 2 tornadoes across West Central Florida. Event Narrative: NWS survey determined that an EF-1 tornado touched down in western|Pinellas County near Pasadena and moved east-northeast for nearly|2 miles causing minor to moderate damage to at least 5 homes and|2 other buildings, mostly with roofs partially peeled or trees|downed onto them. Most of the damage was observed near 9th Ave|from just west of Tyrone Blvd and 53rd St. 2 minor injuries were|reported near St. Vincent`s Episcopal Church. Trained spotter saw a funnel cloud that lasted about 5 minutes. Street flooding in the area of East Fowler and 30th Street. Delayed report. Metal roof of a barn torn off. Pieces of siding removed from several homes. Numerous trees down and snapped. Limb of an oak tree fell on and damaged a car. 16000 block of Copeland Farms road in Odessa. Several homes in Lutz community received damage to pool cages and fences. Some shingles were peeled off roofs. Radar data and damage patterns suggest this was caused by a strong wind gust rather than a tornado. Time estimated from radar."
