station,sample,split,timestamp,value,hasrain,text
USW00012894,27,input,2023-08-19 22:53:00,27.8,False,"The following events were reported: Tornado. These occurred near station USW00012894, approximately 43.6551 km away, between 2023-08-24 15:55:00 and 2023-08-24 15:58:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 100000.0 and crop damage of 0.0. Episode Narrative: A brief tornado occurred during the early evening of Thursday August 24, 2023 in Naples, Florida. This led to minor damage, primarily to cars and large trees, across just less than a mile long path. There were no reports of injuries or deaths. Event Narrative: A brief tornado occurred during the early evening of Thursday August |24, 2023 in Naples. The tornado was believed to have touched down near |Roseate Dr and Robin Ave where multiple large tree branches were snapped off. |The tornado then traveled SW and did some roof damage to a home on Cardinal |St. Additional minor tree and aluminum damage was observed near the |Walker Technical College. The strongest wind damage was observed in the |vicinity of the college where 9 vehicles were damaged in the parking lot. Some |of the car damage was from a falling tree, and other damage was from cars being |moved into each other by the wind. The tornado then crossed Airport Rd south |of Estey Ave before lifting. Wind speeds were mostly estimated between 50-60 mph |however the strongest winds near the technical college were estimated to be |around 80 mph, for a rating of EF-0."
USW00012894,27,input,2023-08-19 23:53:00,27.0,False,"The following events were reported: Tornado. These occurred near station USW00012894, approximately 43.6551 km away, between 2023-08-24 15:55:00 and 2023-08-24 15:58:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 100000.0 and crop damage of 0.0. Episode Narrative: A brief tornado occurred during the early evening of Thursday August 24, 2023 in Naples, Florida. This led to minor damage, primarily to cars and large trees, across just less than a mile long path. There were no reports of injuries or deaths. Event Narrative: A brief tornado occurred during the early evening of Thursday August |24, 2023 in Naples. The tornado was believed to have touched down near |Roseate Dr and Robin Ave where multiple large tree branches were snapped off. |The tornado then traveled SW and did some roof damage to a home on Cardinal |St. Additional minor tree and aluminum damage was observed near the |Walker Technical College. The strongest wind damage was observed in the |vicinity of the college where 9 vehicles were damaged in the parking lot. Some |of the car damage was from a falling tree, and other damage was from cars being |moved into each other by the wind. The tornado then crossed Airport Rd south |of Estey Ave before lifting. Wind speeds were mostly estimated between 50-60 mph |however the strongest winds near the technical college were estimated to be |around 80 mph, for a rating of EF-0."
USW00012894,27,input,2023-08-20 00:53:00,26.7,False,"The following events were reported: Tornado. These occurred near station USW00012894, approximately 43.6551 km away, between 2023-08-24 15:55:00 and 2023-08-24 15:58:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 100000.0 and crop damage of 0.0. Episode Narrative: A brief tornado occurred during the early evening of Thursday August 24, 2023 in Naples, Florida. This led to minor damage, primarily to cars and large trees, across just less than a mile long path. There were no reports of injuries or deaths. Event Narrative: A brief tornado occurred during the early evening of Thursday August |24, 2023 in Naples. The tornado was believed to have touched down near |Roseate Dr and Robin Ave where multiple large tree branches were snapped off. |The tornado then traveled SW and did some roof damage to a home on Cardinal |St. Additional minor tree and aluminum damage was observed near the |Walker Technical College. The strongest wind damage was observed in the |vicinity of the college where 9 vehicles were damaged in the parking lot. Some |of the car damage was from a falling tree, and other damage was from cars being |moved into each other by the wind. The tornado then crossed Airport Rd south |of Estey Ave before lifting. Wind speeds were mostly estimated between 50-60 mph |however the strongest winds near the technical college were estimated to be |around 80 mph, for a rating of EF-0."
USW00012894,27,input,2023-08-20 01:53:00,26.1,False,"The following events were reported: Tornado. These occurred near station USW00012894, approximately 43.6551 km away, between 2023-08-24 15:55:00 and 2023-08-24 15:58:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 100000.0 and crop damage of 0.0. Episode Narrative: A brief tornado occurred during the early evening of Thursday August 24, 2023 in Naples, Florida. This led to minor damage, primarily to cars and large trees, across just less than a mile long path. There were no reports of injuries or deaths. Event Narrative: A brief tornado occurred during the early evening of Thursday August |24, 2023 in Naples. The tornado was believed to have touched down near |Roseate Dr and Robin Ave where multiple large tree branches were snapped off. |The tornado then traveled SW and did some roof damage to a home on Cardinal |St. Additional minor tree and aluminum damage was observed near the |Walker Technical College. The strongest wind damage was observed in the |vicinity of the college where 9 vehicles were damaged in the parking lot. Some |of the car damage was from a falling tree, and other damage was from cars being |moved into each other by the wind. The tornado then crossed Airport Rd south |of Estey Ave before lifting. Wind speeds were mostly estimated between 50-60 mph |however the strongest winds near the technical college were estimated to be |around 80 mph, for a rating of EF-0."
USW00012894,27,input,2023-08-20 02:53:00,26.1,False,"The following events were reported: Tornado. These occurred near station USW00012894, approximately 43.6551 km away, between 2023-08-24 15:55:00 and 2023-08-24 15:58:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 100000.0 and crop damage of 0.0. Episode Narrative: A brief tornado occurred during the early evening of Thursday August 24, 2023 in Naples, Florida. This led to minor damage, primarily to cars and large trees, across just less than a mile long path. There were no reports of injuries or deaths. Event Narrative: A brief tornado occurred during the early evening of Thursday August |24, 2023 in Naples. The tornado was believed to have touched down near |Roseate Dr and Robin Ave where multiple large tree branches were snapped off. |The tornado then traveled SW and did some roof damage to a home on Cardinal |St. Additional minor tree and aluminum damage was observed near the |Walker Technical College. The strongest wind damage was observed in the |vicinity of the college where 9 vehicles were damaged in the parking lot. Some |of the car damage was from a falling tree, and other damage was from cars being |moved into each other by the wind. The tornado then crossed Airport Rd south |of Estey Ave before lifting. Wind speeds were mostly estimated between 50-60 mph |however the strongest winds near the technical college were estimated to be |around 80 mph, for a rating of EF-0."
USW00012894,27,input,2023-08-20 03:53:00,25.6,False,"The following events were reported: Tornado. These occurred near station USW00012894, approximately 43.6551 km away, between 2023-08-24 15:55:00 and 2023-08-24 15:58:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 100000.0 and crop damage of 0.0. Episode Narrative: A brief tornado occurred during the early evening of Thursday August 24, 2023 in Naples, Florida. This led to minor damage, primarily to cars and large trees, across just less than a mile long path. There were no reports of injuries or deaths. Event Narrative: A brief tornado occurred during the early evening of Thursday August |24, 2023 in Naples. The tornado was believed to have touched down near |Roseate Dr and Robin Ave where multiple large tree branches were snapped off. |The tornado then traveled SW and did some roof damage to a home on Cardinal |St. Additional minor tree and aluminum damage was observed near the |Walker Technical College. The strongest wind damage was observed in the |vicinity of the college where 9 vehicles were damaged in the parking lot. Some |of the car damage was from a falling tree, and other damage was from cars being |moved into each other by the wind. The tornado then crossed Airport Rd south |of Estey Ave before lifting. Wind speeds were mostly estimated between 50-60 mph |however the strongest winds near the technical college were estimated to be |around 80 mph, for a rating of EF-0."
USW00012894,27,input,2023-08-20 04:53:00,25.6,False,"The following events were reported: Tornado. These occurred near station USW00012894, approximately 43.6551 km away, between 2023-08-24 15:55:00 and 2023-08-24 15:58:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 100000.0 and crop damage of 0.0. Episode Narrative: A brief tornado occurred during the early evening of Thursday August 24, 2023 in Naples, Florida. This led to minor damage, primarily to cars and large trees, across just less than a mile long path. There were no reports of injuries or deaths. Event Narrative: A brief tornado occurred during the early evening of Thursday August |24, 2023 in Naples. The tornado was believed to have touched down near |Roseate Dr and Robin Ave where multiple large tree branches were snapped off. |The tornado then traveled SW and did some roof damage to a home on Cardinal |St. Additional minor tree and aluminum damage was observed near the |Walker Technical College. The strongest wind damage was observed in the |vicinity of the college where 9 vehicles were damaged in the parking lot. Some |of the car damage was from a falling tree, and other damage was from cars being |moved into each other by the wind. The tornado then crossed Airport Rd south |of Estey Ave before lifting. Wind speeds were mostly estimated between 50-60 mph |however the strongest winds near the technical college were estimated to be |around 80 mph, for a rating of EF-0."
USW00012894,27,input,2023-08-20 05:53:00,25.6,False,"The following events were reported: Tornado. These occurred near station USW00012894, approximately 43.6551 km away, between 2023-08-24 15:55:00 and 2023-08-24 15:58:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 100000.0 and crop damage of 0.0. Episode Narrative: A brief tornado occurred during the early evening of Thursday August 24, 2023 in Naples, Florida. This led to minor damage, primarily to cars and large trees, across just less than a mile long path. There were no reports of injuries or deaths. Event Narrative: A brief tornado occurred during the early evening of Thursday August |24, 2023 in Naples. The tornado was believed to have touched down near |Roseate Dr and Robin Ave where multiple large tree branches were snapped off. |The tornado then traveled SW and did some roof damage to a home on Cardinal |St. Additional minor tree and aluminum damage was observed near the |Walker Technical College. The strongest wind damage was observed in the |vicinity of the college where 9 vehicles were damaged in the parking lot. Some |of the car damage was from a falling tree, and other damage was from cars being |moved into each other by the wind. The tornado then crossed Airport Rd south |of Estey Ave before lifting. Wind speeds were mostly estimated between 50-60 mph |however the strongest winds near the technical college were estimated to be |around 80 mph, for a rating of EF-0."
USW00012894,27,input,2023-08-20 06:53:00,25.0,False,"The following events were reported: Tornado. These occurred near station USW00012894, approximately 43.6551 km away, between 2023-08-24 15:55:00 and 2023-08-24 15:58:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 100000.0 and crop damage of 0.0. Episode Narrative: A brief tornado occurred during the early evening of Thursday August 24, 2023 in Naples, Florida. This led to minor damage, primarily to cars and large trees, across just less than a mile long path. There were no reports of injuries or deaths. Event Narrative: A brief tornado occurred during the early evening of Thursday August |24, 2023 in Naples. The tornado was believed to have touched down near |Roseate Dr and Robin Ave where multiple large tree branches were snapped off. |The tornado then traveled SW and did some roof damage to a home on Cardinal |St. Additional minor tree and aluminum damage was observed near the |Walker Technical College. The strongest wind damage was observed in the |vicinity of the college where 9 vehicles were damaged in the parking lot. Some |of the car damage was from a falling tree, and other damage was from cars being |moved into each other by the wind. The tornado then crossed Airport Rd south |of Estey Ave before lifting. Wind speeds were mostly estimated between 50-60 mph |however the strongest winds near the technical college were estimated to be |around 80 mph, for a rating of EF-0."
USW00012894,27,input,2023-08-20 07:53:00,25.0,False,"The following events were reported: Tornado. These occurred near station USW00012894, approximately 43.6551 km away, between 2023-08-24 15:55:00 and 2023-08-24 15:58:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 100000.0 and crop damage of 0.0. Episode Narrative: A brief tornado occurred during the early evening of Thursday August 24, 2023 in Naples, Florida. This led to minor damage, primarily to cars and large trees, across just less than a mile long path. There were no reports of injuries or deaths. Event Narrative: A brief tornado occurred during the early evening of Thursday August |24, 2023 in Naples. The tornado was believed to have touched down near |Roseate Dr and Robin Ave where multiple large tree branches were snapped off. |The tornado then traveled SW and did some roof damage to a home on Cardinal |St. Additional minor tree and aluminum damage was observed near the |Walker Technical College. The strongest wind damage was observed in the |vicinity of the college where 9 vehicles were damaged in the parking lot. Some |of the car damage was from a falling tree, and other damage was from cars being |moved into each other by the wind. The tornado then crossed Airport Rd south |of Estey Ave before lifting. Wind speeds were mostly estimated between 50-60 mph |however the strongest winds near the technical college were estimated to be |around 80 mph, for a rating of EF-0."
USW00012894,27,input,2023-08-20 08:53:00,25.0,False,"The following events were reported: Tornado. These occurred near station USW00012894, approximately 43.6551 km away, between 2023-08-24 15:55:00 and 2023-08-24 15:58:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 100000.0 and crop damage of 0.0. Episode Narrative: A brief tornado occurred during the early evening of Thursday August 24, 2023 in Naples, Florida. This led to minor damage, primarily to cars and large trees, across just less than a mile long path. There were no reports of injuries or deaths. Event Narrative: A brief tornado occurred during the early evening of Thursday August |24, 2023 in Naples. The tornado was believed to have touched down near |Roseate Dr and Robin Ave where multiple large tree branches were snapped off. |The tornado then traveled SW and did some roof damage to a home on Cardinal |St. Additional minor tree and aluminum damage was observed near the |Walker Technical College. The strongest wind damage was observed in the |vicinity of the college where 9 vehicles were damaged in the parking lot. Some |of the car damage was from a falling tree, and other damage was from cars being |moved into each other by the wind. The tornado then crossed Airport Rd south |of Estey Ave before lifting. Wind speeds were mostly estimated between 50-60 mph |however the strongest winds near the technical college were estimated to be |around 80 mph, for a rating of EF-0."
USW00012894,27,input,2023-08-20 09:53:00,24.4,False,"The following events were reported: Tornado. These occurred near station USW00012894, approximately 43.6551 km away, between 2023-08-24 15:55:00 and 2023-08-24 15:58:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 100000.0 and crop damage of 0.0. Episode Narrative: A brief tornado occurred during the early evening of Thursday August 24, 2023 in Naples, Florida. This led to minor damage, primarily to cars and large trees, across just less than a mile long path. There were no reports of injuries or deaths. Event Narrative: A brief tornado occurred during the early evening of Thursday August |24, 2023 in Naples. The tornado was believed to have touched down near |Roseate Dr and Robin Ave where multiple large tree branches were snapped off. |The tornado then traveled SW and did some roof damage to a home on Cardinal |St. Additional minor tree and aluminum damage was observed near the |Walker Technical College. The strongest wind damage was observed in the |vicinity of the college where 9 vehicles were damaged in the parking lot. Some |of the car damage was from a falling tree, and other damage was from cars being |moved into each other by the wind. The tornado then crossed Airport Rd south |of Estey Ave before lifting. Wind speeds were mostly estimated between 50-60 mph |however the strongest winds near the technical college were estimated to be |around 80 mph, for a rating of EF-0."
USW00012894,27,input,2023-08-20 10:53:00,24.4,False,"The following events were reported: Tornado. These occurred near station USW00012894, approximately 43.6551 km away, between 2023-08-24 15:55:00 and 2023-08-24 15:58:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 100000.0 and crop damage of 0.0. Episode Narrative: A brief tornado occurred during the early evening of Thursday August 24, 2023 in Naples, Florida. This led to minor damage, primarily to cars and large trees, across just less than a mile long path. There were no reports of injuries or deaths. Event Narrative: A brief tornado occurred during the early evening of Thursday August |24, 2023 in Naples. The tornado was believed to have touched down near |Roseate Dr and Robin Ave where multiple large tree branches were snapped off. |The tornado then traveled SW and did some roof damage to a home on Cardinal |St. Additional minor tree and aluminum damage was observed near the |Walker Technical College. The strongest wind damage was observed in the |vicinity of the college where 9 vehicles were damaged in the parking lot. Some |of the car damage was from a falling tree, and other damage was from cars being |moved into each other by the wind. The tornado then crossed Airport Rd south |of Estey Ave before lifting. Wind speeds were mostly estimated between 50-60 mph |however the strongest winds near the technical college were estimated to be |around 80 mph, for a rating of EF-0."
USW00012894,27,input,2023-08-20 11:53:00,25.6,False,"The following events were reported: Tornado. These occurred near station USW00012894, approximately 43.6551 km away, between 2023-08-24 15:55:00 and 2023-08-24 15:58:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 100000.0 and crop damage of 0.0. Episode Narrative: A brief tornado occurred during the early evening of Thursday August 24, 2023 in Naples, Florida. This led to minor damage, primarily to cars and large trees, across just less than a mile long path. There were no reports of injuries or deaths. Event Narrative: A brief tornado occurred during the early evening of Thursday August |24, 2023 in Naples. The tornado was believed to have touched down near |Roseate Dr and Robin Ave where multiple large tree branches were snapped off. |The tornado then traveled SW and did some roof damage to a home on Cardinal |St. Additional minor tree and aluminum damage was observed near the |Walker Technical College. The strongest wind damage was observed in the |vicinity of the college where 9 vehicles were damaged in the parking lot. Some |of the car damage was from a falling tree, and other damage was from cars being |moved into each other by the wind. The tornado then crossed Airport Rd south |of Estey Ave before lifting. Wind speeds were mostly estimated between 50-60 mph |however the strongest winds near the technical college were estimated to be |around 80 mph, for a rating of EF-0."
USW00012894,27,input,2023-08-20 12:53:00,26.7,False,"The following events were reported: Tornado. These occurred near station USW00012894, approximately 43.6551 km away, between 2023-08-24 15:55:00 and 2023-08-24 15:58:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 100000.0 and crop damage of 0.0. Episode Narrative: A brief tornado occurred during the early evening of Thursday August 24, 2023 in Naples, Florida. This led to minor damage, primarily to cars and large trees, across just less than a mile long path. There were no reports of injuries or deaths. Event Narrative: A brief tornado occurred during the early evening of Thursday August |24, 2023 in Naples. The tornado was believed to have touched down near |Roseate Dr and Robin Ave where multiple large tree branches were snapped off. |The tornado then traveled SW and did some roof damage to a home on Cardinal |St. Additional minor tree and aluminum damage was observed near the |Walker Technical College. The strongest wind damage was observed in the |vicinity of the college where 9 vehicles were damaged in the parking lot. Some |of the car damage was from a falling tree, and other damage was from cars being |moved into each other by the wind. The tornado then crossed Airport Rd south |of Estey Ave before lifting. Wind speeds were mostly estimated between 50-60 mph |however the strongest winds near the technical college were estimated to be |around 80 mph, for a rating of EF-0."
USW00012894,27,input,2023-08-20 13:53:00,28.3,False,"The following events were reported: Tornado. These occurred near station USW00012894, approximately 43.6551 km away, between 2023-08-24 15:55:00 and 2023-08-24 15:58:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 100000.0 and crop damage of 0.0. Episode Narrative: A brief tornado occurred during the early evening of Thursday August 24, 2023 in Naples, Florida. This led to minor damage, primarily to cars and large trees, across just less than a mile long path. There were no reports of injuries or deaths. Event Narrative: A brief tornado occurred during the early evening of Thursday August |24, 2023 in Naples. The tornado was believed to have touched down near |Roseate Dr and Robin Ave where multiple large tree branches were snapped off. |The tornado then traveled SW and did some roof damage to a home on Cardinal |St. Additional minor tree and aluminum damage was observed near the |Walker Technical College. The strongest wind damage was observed in the |vicinity of the college where 9 vehicles were damaged in the parking lot. Some |of the car damage was from a falling tree, and other damage was from cars being |moved into each other by the wind. The tornado then crossed Airport Rd south |of Estey Ave before lifting. Wind speeds were mostly estimated between 50-60 mph |however the strongest winds near the technical college were estimated to be |around 80 mph, for a rating of EF-0."
USW00012894,27,input,2023-08-20 14:53:00,30.6,False,"The following events were reported: Tornado. These occurred near station USW00012894, approximately 43.6551 km away, between 2023-08-24 15:55:00 and 2023-08-24 15:58:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 100000.0 and crop damage of 0.0. Episode Narrative: A brief tornado occurred during the early evening of Thursday August 24, 2023 in Naples, Florida. This led to minor damage, primarily to cars and large trees, across just less than a mile long path. There were no reports of injuries or deaths. Event Narrative: A brief tornado occurred during the early evening of Thursday August |24, 2023 in Naples. The tornado was believed to have touched down near |Roseate Dr and Robin Ave where multiple large tree branches were snapped off. |The tornado then traveled SW and did some roof damage to a home on Cardinal |St. Additional minor tree and aluminum damage was observed near the |Walker Technical College. The strongest wind damage was observed in the |vicinity of the college where 9 vehicles were damaged in the parking lot. Some |of the car damage was from a falling tree, and other damage was from cars being |moved into each other by the wind. The tornado then crossed Airport Rd south |of Estey Ave before lifting. Wind speeds were mostly estimated between 50-60 mph |however the strongest winds near the technical college were estimated to be |around 80 mph, for a rating of EF-0."
USW00012894,27,input,2023-08-20 15:53:00,29.4,False,"The following events were reported: Tornado. These occurred near station USW00012894, approximately 43.6551 km away, between 2023-08-24 15:55:00 and 2023-08-24 15:58:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 100000.0 and crop damage of 0.0. Episode Narrative: A brief tornado occurred during the early evening of Thursday August 24, 2023 in Naples, Florida. This led to minor damage, primarily to cars and large trees, across just less than a mile long path. There were no reports of injuries or deaths. Event Narrative: A brief tornado occurred during the early evening of Thursday August |24, 2023 in Naples. The tornado was believed to have touched down near |Roseate Dr and Robin Ave where multiple large tree branches were snapped off. |The tornado then traveled SW and did some roof damage to a home on Cardinal |St. Additional minor tree and aluminum damage was observed near the |Walker Technical College. The strongest wind damage was observed in the |vicinity of the college where 9 vehicles were damaged in the parking lot. Some |of the car damage was from a falling tree, and other damage was from cars being |moved into each other by the wind. The tornado then crossed Airport Rd south |of Estey Ave before lifting. Wind speeds were mostly estimated between 50-60 mph |however the strongest winds near the technical college were estimated to be |around 80 mph, for a rating of EF-0."
USW00012894,27,input,2023-08-20 16:53:00,28.9,False,"The following events were reported: Tornado. These occurred near station USW00012894, approximately 43.6551 km away, between 2023-08-24 15:55:00 and 2023-08-24 15:58:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 100000.0 and crop damage of 0.0. Episode Narrative: A brief tornado occurred during the early evening of Thursday August 24, 2023 in Naples, Florida. This led to minor damage, primarily to cars and large trees, across just less than a mile long path. There were no reports of injuries or deaths. Event Narrative: A brief tornado occurred during the early evening of Thursday August |24, 2023 in Naples. The tornado was believed to have touched down near |Roseate Dr and Robin Ave where multiple large tree branches were snapped off. |The tornado then traveled SW and did some roof damage to a home on Cardinal |St. Additional minor tree and aluminum damage was observed near the |Walker Technical College. The strongest wind damage was observed in the |vicinity of the college where 9 vehicles were damaged in the parking lot. Some |of the car damage was from a falling tree, and other damage was from cars being |moved into each other by the wind. The tornado then crossed Airport Rd south |of Estey Ave before lifting. Wind speeds were mostly estimated between 50-60 mph |however the strongest winds near the technical college were estimated to be |around 80 mph, for a rating of EF-0."
USW00012894,27,input,2023-08-20 17:53:00,30.0,False,"The following events were reported: Tornado. These occurred near station USW00012894, approximately 43.6551 km away, between 2023-08-24 15:55:00 and 2023-08-24 15:58:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 100000.0 and crop damage of 0.0. Episode Narrative: A brief tornado occurred during the early evening of Thursday August 24, 2023 in Naples, Florida. This led to minor damage, primarily to cars and large trees, across just less than a mile long path. There were no reports of injuries or deaths. Event Narrative: A brief tornado occurred during the early evening of Thursday August |24, 2023 in Naples. The tornado was believed to have touched down near |Roseate Dr and Robin Ave where multiple large tree branches were snapped off. |The tornado then traveled SW and did some roof damage to a home on Cardinal |St. Additional minor tree and aluminum damage was observed near the |Walker Technical College. The strongest wind damage was observed in the |vicinity of the college where 9 vehicles were damaged in the parking lot. Some |of the car damage was from a falling tree, and other damage was from cars being |moved into each other by the wind. The tornado then crossed Airport Rd south |of Estey Ave before lifting. Wind speeds were mostly estimated between 50-60 mph |however the strongest winds near the technical college were estimated to be |around 80 mph, for a rating of EF-0."
USW00012894,27,input,2023-08-20 18:53:00,25.0,False,"The following events were reported: Tornado. These occurred near station USW00012894, approximately 43.6551 km away, between 2023-08-24 15:55:00 and 2023-08-24 15:58:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 100000.0 and crop damage of 0.0. Episode Narrative: A brief tornado occurred during the early evening of Thursday August 24, 2023 in Naples, Florida. This led to minor damage, primarily to cars and large trees, across just less than a mile long path. There were no reports of injuries or deaths. Event Narrative: A brief tornado occurred during the early evening of Thursday August |24, 2023 in Naples. The tornado was believed to have touched down near |Roseate Dr and Robin Ave where multiple large tree branches were snapped off. |The tornado then traveled SW and did some roof damage to a home on Cardinal |St. Additional minor tree and aluminum damage was observed near the |Walker Technical College. The strongest wind damage was observed in the |vicinity of the college where 9 vehicles were damaged in the parking lot. Some |of the car damage was from a falling tree, and other damage was from cars being |moved into each other by the wind. The tornado then crossed Airport Rd south |of Estey Ave before lifting. Wind speeds were mostly estimated between 50-60 mph |however the strongest winds near the technical college were estimated to be |around 80 mph, for a rating of EF-0."
USW00012894,27,input,2023-08-20 19:53:00,26.7,False,"The following events were reported: Tornado. These occurred near station USW00012894, approximately 43.6551 km away, between 2023-08-24 15:55:00 and 2023-08-24 15:58:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 100000.0 and crop damage of 0.0. Episode Narrative: A brief tornado occurred during the early evening of Thursday August 24, 2023 in Naples, Florida. This led to minor damage, primarily to cars and large trees, across just less than a mile long path. There were no reports of injuries or deaths. Event Narrative: A brief tornado occurred during the early evening of Thursday August |24, 2023 in Naples. The tornado was believed to have touched down near |Roseate Dr and Robin Ave where multiple large tree branches were snapped off. |The tornado then traveled SW and did some roof damage to a home on Cardinal |St. Additional minor tree and aluminum damage was observed near the |Walker Technical College. The strongest wind damage was observed in the |vicinity of the college where 9 vehicles were damaged in the parking lot. Some |of the car damage was from a falling tree, and other damage was from cars being |moved into each other by the wind. The tornado then crossed Airport Rd south |of Estey Ave before lifting. Wind speeds were mostly estimated between 50-60 mph |however the strongest winds near the technical college were estimated to be |around 80 mph, for a rating of EF-0."
USW00012894,27,input,2023-08-20 20:53:00,27.8,False,"The following events were reported: Tornado. These occurred near station USW00012894, approximately 43.6551 km away, between 2023-08-24 15:55:00 and 2023-08-24 15:58:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 100000.0 and crop damage of 0.0. Episode Narrative: A brief tornado occurred during the early evening of Thursday August 24, 2023 in Naples, Florida. This led to minor damage, primarily to cars and large trees, across just less than a mile long path. There were no reports of injuries or deaths. Event Narrative: A brief tornado occurred during the early evening of Thursday August |24, 2023 in Naples. The tornado was believed to have touched down near |Roseate Dr and Robin Ave where multiple large tree branches were snapped off. |The tornado then traveled SW and did some roof damage to a home on Cardinal |St. Additional minor tree and aluminum damage was observed near the |Walker Technical College. The strongest wind damage was observed in the |vicinity of the college where 9 vehicles were damaged in the parking lot. Some |of the car damage was from a falling tree, and other damage was from cars being |moved into each other by the wind. The tornado then crossed Airport Rd south |of Estey Ave before lifting. Wind speeds were mostly estimated between 50-60 mph |however the strongest winds near the technical college were estimated to be |around 80 mph, for a rating of EF-0."
USW00012894,27,input,2023-08-20 21:53:00,27.2,False,"The following events were reported: Tornado. These occurred near station USW00012894, approximately 43.6551 km away, between 2023-08-24 15:55:00 and 2023-08-24 15:58:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 100000.0 and crop damage of 0.0. Episode Narrative: A brief tornado occurred during the early evening of Thursday August 24, 2023 in Naples, Florida. This led to minor damage, primarily to cars and large trees, across just less than a mile long path. There were no reports of injuries or deaths. Event Narrative: A brief tornado occurred during the early evening of Thursday August |24, 2023 in Naples. The tornado was believed to have touched down near |Roseate Dr and Robin Ave where multiple large tree branches were snapped off. |The tornado then traveled SW and did some roof damage to a home on Cardinal |St. Additional minor tree and aluminum damage was observed near the |Walker Technical College. The strongest wind damage was observed in the |vicinity of the college where 9 vehicles were damaged in the parking lot. Some |of the car damage was from a falling tree, and other damage was from cars being |moved into each other by the wind. The tornado then crossed Airport Rd south |of Estey Ave before lifting. Wind speeds were mostly estimated between 50-60 mph |however the strongest winds near the technical college were estimated to be |around 80 mph, for a rating of EF-0."
USW00012894,27,input,2023-08-20 22:53:00,25.6,False,"The following events were reported: Tornado. These occurred near station USW00012894, approximately 43.6551 km away, between 2023-08-24 15:55:00 and 2023-08-24 15:58:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 100000.0 and crop damage of 0.0. Episode Narrative: A brief tornado occurred during the early evening of Thursday August 24, 2023 in Naples, Florida. This led to minor damage, primarily to cars and large trees, across just less than a mile long path. There were no reports of injuries or deaths. Event Narrative: A brief tornado occurred during the early evening of Thursday August |24, 2023 in Naples. The tornado was believed to have touched down near |Roseate Dr and Robin Ave where multiple large tree branches were snapped off. |The tornado then traveled SW and did some roof damage to a home on Cardinal |St. Additional minor tree and aluminum damage was observed near the |Walker Technical College. The strongest wind damage was observed in the |vicinity of the college where 9 vehicles were damaged in the parking lot. Some |of the car damage was from a falling tree, and other damage was from cars being |moved into each other by the wind. The tornado then crossed Airport Rd south |of Estey Ave before lifting. Wind speeds were mostly estimated between 50-60 mph |however the strongest winds near the technical college were estimated to be |around 80 mph, for a rating of EF-0."
USW00012894,27,input,2023-08-20 23:53:00,25.0,False,"The following events were reported: Tornado. These occurred near station USW00012894, approximately 43.6551 km away, between 2023-08-24 15:55:00 and 2023-08-24 15:58:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 100000.0 and crop damage of 0.0. Episode Narrative: A brief tornado occurred during the early evening of Thursday August 24, 2023 in Naples, Florida. This led to minor damage, primarily to cars and large trees, across just less than a mile long path. There were no reports of injuries or deaths. Event Narrative: A brief tornado occurred during the early evening of Thursday August |24, 2023 in Naples. The tornado was believed to have touched down near |Roseate Dr and Robin Ave where multiple large tree branches were snapped off. |The tornado then traveled SW and did some roof damage to a home on Cardinal |St. Additional minor tree and aluminum damage was observed near the |Walker Technical College. The strongest wind damage was observed in the |vicinity of the college where 9 vehicles were damaged in the parking lot. Some |of the car damage was from a falling tree, and other damage was from cars being |moved into each other by the wind. The tornado then crossed Airport Rd south |of Estey Ave before lifting. Wind speeds were mostly estimated between 50-60 mph |however the strongest winds near the technical college were estimated to be |around 80 mph, for a rating of EF-0."
